1631172601.909,1.0
1631180899.724,32.0,55.0
1631180899.838,21.0,25.0
1631180900.097,28.0,51.0
1631180900.293,20.0,2.0
1631180900.432,2.0,31.0
1631180900.461,22.0,20.0
1631180900.58,20.0,51.0
1631180900.781,9.0,34.0
1631180900.887,8.0,49.0
1631180901.125,21.0,19.0
1631180901.362,42.0,45.0
1631180901.461,13.0,51.0
1631180901.731,18.0,38.0
1631180901.825,39.0,21.0
1631180902.059,0.0,5.0
1631180902.333,25.0,52.0
1631180902.563,12.0,22.0
1631180902.784,46.0,54.0
1631180902.804,32.0,12.0
1631180903.054,33.0,48.0
1631180903.091,42.0,32.0
1631180903.165,2.0,12.0
1631180903.349,36.0,3.0
1631180903.599,21.0,8.0
1631180903.709,10.0,58.0
1631180903.877,40.0,33.0
1631180904.017,32.0,36.0
1631180904.254,17.0,40.0
1631180904.266,14.0,33.0
1631180904.492,23.0,42.0
1631180904.639,15.0,54.0
1631180904.865,22.0,38.0
1631180905.102,30.0,30.0
1631180905.295,17.0,3.0
1631180905.344,5.0,5.0
1631180905.516,8.0,1.0
1631180905.643,41.0,33.0
1631180905.696,12.0,9.0
1631180905.839,48.0,44.0
1631180905.909,9.0,18.0
1631180906.032,39.0,58.0
1631180906.122,46.0,44.0
1631180906.266,3.0,39.0
1631180906.466,19.0,3.0
1631180906.683,39.0,56.0
1631180906.765,12.0,57.0
1631180906.847,19.0,27.0
1631180906.925,38.0,5.0
1631180907.052,49.0,29.0
1631180907.06,31.0,54.0
1631180907.142,19.0,9.0
1631180907.347,26.0,50.0
1631180907.593,42.0,48.0
1631180907.744,13.0,43.0
1631180908.027,43.0,3.0
1631180908.297,40.0,54.0
1631180908.51,17.0,48.0
1631180908.629,39.0,3.0
1631180908.916,7.0,43.0
1631180909.067,19.0,32.0
1631180909.297,39.0,47.0
1631180909.362,11.0,18.0
1631180909.428,28.0,28.0
1631180909.624,21.0,33.0
1631180909.723,16.0,47.0
1631180909.797,47.0,29.0
1631180909.965,15.0,45.0
1631180910.133,15.0,5.0
1631180910.296,45.0,40.0
1631180910.46,4.0,50.0
1631180910.55,22.0,10.0
1631180910.648,15.0,54.0
1631180910.726,1.0,26.0
1631180911.013,45.0,59.0
1631180911.054,33.0,49.0
1631180911.144,29.0,6.0
1631180911.148,33.0,13.0
1631180911.369,16.0,26.0
1631180911.664,40.0,49.0
1631180911.718,41.0,33.0
1631180911.796,5.0,55.0
1631180911.882,5.0,4.0
1631180911.963,42.0,44.0
1631180912.09,39.0,53.0
1631180912.107,30.0,48.0
1631180912.291,12.0,55.0
1631180912.504,20.0,14.0
1631180912.557,17.0,32.0
1631180912.762,15.0,0.0
1631180912.82,32.0,0.0
1631180913.077,45.0,43.0
1631180913.209,27.0,56.0
1631180913.377,34.0,7.0
1631180913.663,36.0,33.0
1631180913.844,44.0,48.0
1631180913.86,19.0,44.0
1631180914.089,34.0,45.0
1631180914.122,9.0,52.0
1631180914.27,6.0,1.0
1631180914.356,47.0,21.0
1631180914.393,45.0,19.0
1631180914.515,10.0,3.0
1631180914.589,47.0,18.0
1631180914.606,5.0,1.0
1631180914.827,14.0,58.0
1631180915.101,36.0,51.0
1631180915.138,16.0,20.0
1631180915.171,5.0,14.0
1631180915.269,21.0,46.0
1631180915.568,35.0,41.0
1631180915.585,9.0,54.0
1631180915.826,4.0,30.0
1631180916.002,46.0,41.0
1631180916.011,19.0,23.0
1631180916.154,42.0,37.0
1631180916.179,1.0,18.0
1631180916.457,14.0,0.0
1631180916.576,36.0,16.0
1631180916.625,8.0,22.0
1631180916.658,12.0,57.0
1631180916.723,20.0,43.0
1631180916.74,30.0,20.0
1631180916.891,10.0,58.0
1631180917.01,32.0,4.0
1631180917.022,20.0,49.0
1631180917.153,3.0,48.0
1631180917.227,9.0,10.0
1631180917.309,21.0,56.0
1631180917.383,43.0,43.0
1631180917.575,11.0,59.0
1631180917.719,27.0,48.0
1631180917.928,22.0,31.0
1631180918.079,32.0,13.0
1631180918.255,32.0,19.0
1631180918.3,26.0,15.0
1631180918.522,4.0,40.0
1631180918.661,4.0,6.0
1631180918.878,15.0,11.0
1631180919.021,6.0,39.0
1631180919.3,6.0,11.0
1631180919.443,47.0,19.0
1631180919.632,34.0,45.0
1631180919.742,12.0,19.0
1631180919.775,31.0,4.0
1631180919.886,8.0,3.0
1631180920.144,12.0,6.0
1631180920.246,48.0,28.0
1631180920.439,3.0,36.0
1631180920.668,18.0,58.0
1631180920.959,19.0,47.0
1631180921.0,40.0,20.0
1631180921.004,49.0,1.0
1631180921.123,7.0,1.0
1631180921.217,17.0,32.0
1631180921.229,36.0,23.0
1631180921.295,47.0,10.0
1631180921.373,49.0,36.0
1631180921.426,48.0,50.0
1631180921.43,49.0,25.0
1631180921.602,14.0,23.0
1631180921.627,11.0,55.0
1631180921.668,4.0,14.0
1631180921.954,35.0,26.0
1631180922.061,22.0,38.0
1631180922.163,3.0,42.0
1631180922.171,3.0,38.0
1631180922.397,39.0,39.0
1631180922.471,12.0,14.0
1631180922.499,48.0,52.0
1631180922.54,23.0,18.0
1631180922.761,7.0,12.0
1631180922.794,20.0,58.0
1631180922.97,22.0,0.0
1631180923.126,7.0,59.0
1631180923.196,43.0,46.0
1631180923.22,2.0,50.0
1631180923.417,18.0,33.0
1631180923.654,31.0,35.0
1631180923.662,13.0,49.0
1631180923.875,5.0,41.0
1631180924.031,47.0,52.0
1631180924.306,22.0,4.0
1631180924.314,32.0,28.0
1631180924.404,35.0,54.0
1631180924.515,19.0,36.0
1631180924.801,42.0,52.0
1631180924.912,32.0,40.0
1631180925.125,46.0,36.0
1631180925.24,25.0,56.0
1631180925.35,44.0,42.0
1631180925.645,38.0,26.0
1631180925.854,42.0,37.0
1631180926.006,39.0,18.0
1631180926.198,46.0,55.0
1631180926.464,41.0,36.0
1631180926.485,9.0,1.0
1631180926.657,6.0,22.0
1631180926.948,10.0,39.0
1631180926.956,6.0,59.0
1631180927.079,12.0,8.0
1631180927.345,35.0,27.0
1631180927.378,35.0,42.0
1631180927.464,11.0,5.0
1631180927.599,12.0,39.0
1631180927.833,43.0,47.0
1631180927.857,17.0,39.0
1631180927.964,6.0,9.0
1631180928.246,34.0,58.0
1631180928.381,20.0,7.0
1631180928.619,10.0,52.0
1631180928.668,5.0,32.0
1631180928.738,1.0,20.0
1631180928.75,32.0,20.0
1631180928.783,10.0,23.0
1631180929.057,37.0,47.0
1631180929.082,47.0,15.0
1631180929.311,9.0,24.0
1631180929.442,8.0,49.0
1631180929.504,43.0,6.0
1631180929.537,48.0,24.0
1631180929.77,8.0,6.0
1631180930.036,38.0,1.0
1631180930.319,27.0,4.0
1631180930.52,24.0,33.0
1631180930.528,28.0,44.0
1631180930.63,24.0,11.0
1631180930.876,19.0,56.0
1631180930.966,28.0,11.0
1631180931.024,29.0,40.0
1631180931.093,13.0,29.0
1631180931.347,10.0,14.0
1631180931.646,35.0,31.0
1631180931.871,34.0,6.0
1631180931.916,2.0,11.0
1631180932.195,2.0,55.0
1631180932.343,4.0,7.0
1631180932.613,42.0,46.0
1631180932.777,40.0,37.0
1631180932.957,47.0,51.0
1631180933.24,18.0,31.0
1631180933.531,40.0,1.0
1631180933.633,35.0,5.0
1631180933.903,48.0,50.0
1631180934.108,23.0,19.0
1631180934.157,36.0,8.0
1631180934.174,36.0,48.0
1631180934.37,16.0,28.0
1631180934.583,4.0,39.0
1631180934.78,37.0,9.0
1631180934.792,19.0,3.0
1631180935.05,3.0,31.0
1631180935.177,37.0,14.0
1631180935.468,32.0,30.0
1631180935.751,11.0,2.0
1631180935.792,45.0,33.0
1631180936.009,3.0,49.0
1631180936.033,9.0,0.0
1631180936.046,35.0,51.0
1631180936.242,26.0,17.0
1631180936.32,46.0,30.0
1631180936.586,43.0,32.0
1631180936.742,28.0,48.0
1631180936.865,47.0,34.0
1631180937.152,46.0,34.0
1631180937.299,43.0,46.0
1631180937.479,15.0,59.0
1631180937.574,25.0,13.0
1631180937.701,44.0,48.0
1631180937.754,20.0,30.0
1631180937.934,24.0,1.0
1631180938.188,30.0,35.0
1631180938.331,8.0,28.0
1631180938.516,24.0,9.0
1631180938.807,27.0,40.0
1631180938.815,31.0,4.0
1631180938.983,37.0,48.0
1631180939.216,29.0,40.0
1631180939.36,21.0,50.0
1631180939.388,18.0,44.0
1631180939.609,22.0,54.0
1631180939.867,13.0,13.0
1631180940.162,5.0,53.0
1631180940.294,48.0,0.0
1631180940.33,47.0,28.0
1631180940.589,9.0,56.0
1631180940.658,13.0,23.0
1631180940.892,45.0,34.0
1631180941.174,41.0,18.0
1631180941.305,9.0,29.0
1631180941.342,31.0,1.0
1631180941.379,18.0,44.0
1631180941.465,16.0,48.0
1631180941.596,24.0,16.0
1631180941.682,20.0,27.0
1631180941.875,22.0,46.0
1631180941.924,3.0,37.0
1631180942.198,12.0,15.0
1631180942.407,39.0,5.0
1631180942.423,12.0,44.0
1631180942.51,39.0,10.0
1631180942.53,46.0,47.0
1631180942.772,23.0,15.0
1631180943.046,42.0,2.0
1631180943.198,3.0,29.0
1631180943.374,15.0,13.0
1631180943.607,33.0,2.0
1631180943.738,28.0,9.0
1631180943.915,30.0,16.0
1631180944.078,17.0,54.0
1631180944.328,31.0,6.0
1631180944.496,24.0,0.0
1631180944.607,7.0,14.0
1631180944.631,35.0,54.0
1631180944.902,49.0,19.0
1631180945.139,6.0,8.0
1631180945.357,23.0,57.0
1631180945.43,14.0,3.0
1631180945.692,3.0,19.0
1631180945.893,39.0,28.0
1631180945.967,13.0,28.0
1631180946.245,1.0,42.0
1631180946.503,5.0,48.0
1631180946.729,0.0,16.0
1631180946.929,46.0,54.0
1631180947.175,7.0,38.0
1631180947.31,44.0,37.0
1631180947.515,16.0,5.0
1631180947.74,37.0,0.0
1631180947.999,47.0,2.0
1631180948.232,5.0,35.0
1631180948.511,21.0,33.0
1631180948.625,8.0,52.0
1631180948.752,20.0,35.0
1631180948.806,27.0,38.0
1631180948.838,30.0,33.0
1631180948.949,21.0,35.0
1631180948.974,37.0,8.0
1631180949.027,31.0,59.0
1631180949.109,15.0,43.0
1631180949.252,3.0,2.0
1631180949.498,21.0,55.0
1631180949.633,15.0,52.0
1631180949.895,40.0,7.0
1631180950.1,11.0,20.0
1631180950.112,9.0,23.0
1631180950.342,30.0,49.0
1631180950.514,22.0,43.0
1631180950.784,13.0,32.0
1631180950.809,47.0,47.0
1631180950.997,17.0,24.0
1631180951.173,7.0,44.0
1631180951.411,39.0,47.0
1631180951.53,3.0,55.0
1631180951.603,26.0,56.0
1631180951.652,34.0,23.0
1631180951.726,48.0,17.0
1631180951.882,28.0,3.0
1631180952.091,30.0,4.0
1631180952.136,26.0,31.0
1631180952.21,5.0,40.0
1631180952.439,13.0,58.0
1631180952.623,1.0,38.0
1631180952.849,0.0,27.0
1631180953.107,4.0,56.0
1631180953.303,25.0,23.0
1631180953.434,19.0,42.0
1631180953.676,11.0,1.0
1631180953.856,14.0,40.0
1631180954.131,14.0,12.0
1631180954.311,18.0,40.0
1631180954.426,34.0,47.0
1631180954.479,0.0,22.0
1631180954.688,19.0,53.0
1631180954.93,29.0,6.0
1631180955.065,30.0,44.0
1631180955.323,40.0,49.0
1631180955.396,4.0,32.0
1631180955.655,0.0,10.0
1631180955.925,39.0,2.0
1631180956.154,30.0,11.0
1631180956.331,32.0,3.0
1631180956.486,19.0,16.0
1631180956.646,34.0,5.0
1631180956.74,8.0,0.0
1631180956.81,17.0,51.0
1631180957.014,12.0,43.0
1631180957.117,6.0,41.0
1631180957.269,16.0,33.0
1631180957.461,47.0,39.0
1631180957.65,46.0,43.0
1631180957.67,35.0,8.0
1631180957.871,2.0,40.0
1631180958.125,6.0,57.0
1631180958.293,35.0,38.0
1631180958.37,10.0,35.0
1631180958.563,17.0,54.0
1631180958.837,44.0,14.0
1631180959.108,16.0,46.0
1631180959.366,37.0,37.0
1631180959.62,13.0,53.0
1631180959.812,14.0,48.0
1631180959.972,47.0,24.0
1631180960.013,6.0,51.0
1631180960.222,11.0,56.0
1631180960.517,32.0,27.0
1631180960.668,5.0,1.0
1631180960.894,18.0,30.0
1631180961.025,19.0,11.0
1631180961.258,30.0,9.0
1631180961.438,40.0,59.0
1631180961.701,41.0,28.0
1631180961.832,36.0,9.0
1631180961.889,24.0,7.0
1631180962.016,46.0,14.0
1631180962.307,24.0,27.0
1631180962.438,2.0,0.0
1631180962.483,18.0,52.0
1631180962.495,29.0,12.0
1631180962.659,7.0,57.0
1631180962.782,9.0,52.0
1631180963.024,32.0,23.0
1631180963.224,25.0,15.0
1631180963.491,9.0,49.0
1631180963.757,45.0,33.0
1631180963.802,18.0,30.0
1631180964.085,26.0,22.0
1631180964.101,33.0,25.0
1631180964.179,41.0,25.0
1631180964.326,43.0,38.0
1631180964.486,48.0,7.0
1631180964.658,30.0,3.0
1631180964.863,45.0,34.0
1631180964.924,46.0,52.0
1631180965.068,17.0,8.0
1631180965.326,5.0,43.0
1631180965.408,7.0,53.0
1631180965.412,39.0,17.0
1631180965.625,23.0,50.0
1631180965.879,18.0,48.0
1631180965.994,24.0,1.0
1631180966.194,20.0,45.0
1631180966.358,39.0,50.0
1631180966.481,2.0,32.0
1631180966.747,5.0,21.0
1631180966.87,10.0,46.0
1631180967.112,22.0,48.0
1631180967.12,39.0,56.0
1631180967.132,30.0,10.0
1631180967.345,49.0,4.0
1631180967.522,36.0,22.0
1631180967.669,43.0,1.0
1631180967.89,31.0,50.0
1631180968.12,49.0,57.0
1631180968.296,22.0,25.0
1631180968.484,48.0,43.0
1631180968.562,30.0,59.0
1631180968.574,34.0,55.0
1631180968.578,11.0,27.0
1631180968.677,40.0,42.0
1631180968.926,7.0,38.0
1631180968.98,48.0,17.0
1631180969.263,33.0,5.0
1631180969.557,47.0,12.0
1631180969.59,40.0,12.0
1631180969.717,24.0,49.0
1631180970.012,48.0,22.0
1631180970.242,40.0,2.0
1631180970.258,22.0,11.0
1631180970.286,22.0,4.0
1631180970.561,37.0,23.0
1631180970.774,40.0,42.0
1631180971.024,3.0,55.0
1631180971.241,41.0,47.0
1631180971.483,36.0,56.0
1631180971.72,38.0,14.0
1631180971.896,40.0,27.0
1631180972.118,34.0,35.0
1631180972.2,16.0,7.0
1631180972.261,20.0,30.0
1631180972.445,4.0,56.0
1631180972.535,27.0,42.0
1631180972.585,11.0,34.0
1631180972.621,24.0,52.0
1631180972.646,10.0,51.0
1631180972.933,9.0,15.0
1631180973.011,21.0,40.0
1631180973.285,49.0,35.0
1631180973.523,11.0,20.0
1631180973.732,35.0,58.0
1631180973.797,11.0,33.0
1631180973.92,21.0,41.0
1631180973.969,23.0,50.0
1631180974.055,48.0,54.0
1631180974.149,22.0,6.0
1631180974.326,36.0,32.0
1631180974.604,5.0,48.0
1631180974.784,28.0,42.0
1631180974.817,27.0,50.0
1631180975.038,41.0,13.0
1631180975.124,40.0,28.0
1631180975.35,49.0,57.0
1631180975.538,37.0,57.0
1631180975.739,10.0,21.0
1631180976.021,1.0,33.0
1631180976.058,14.0,7.0
1631180976.07,44.0,50.0
1631180976.099,21.0,1.0
1631180976.284,30.0,15.0
1631180976.554,35.0,8.0
1631180976.832,27.0,33.0
1631180976.849,12.0,7.0
1631180977.0,49.0,55.0
1631180977.115,5.0,27.0
1631180977.263,31.0,54.0
1631180977.558,8.0,42.0
1631180977.672,23.0,35.0
1631180977.865,25.0,59.0
1631180977.914,0.0,46.0
1631180977.971,38.0,48.0
1631180978.041,39.0,41.0
1631180978.295,17.0,24.0
1631180978.577,5.0,3.0
1631180978.77,21.0,50.0
1631180978.954,32.0,56.0
1631180979.016,9.0,38.0
1631180979.253,40.0,6.0
1631180979.434,19.0,54.0
1631180979.696,43.0,19.0
1631180979.987,28.0,34.0
1631180980.257,41.0,48.0
1631180980.49,33.0,19.0
1631180980.527,41.0,44.0
1631180980.769,39.0,48.0
1631180980.814,26.0,37.0
1631180980.949,11.0,6.0
1631180981.17,18.0,54.0
1631180981.445,15.0,25.0
1631180981.621,1.0,15.0
1631180981.916,17.0,38.0
1631180981.998,11.0,38.0
1631180982.194,1.0,52.0
1631180982.227,48.0,35.0
1631180982.24,49.0,18.0
1631180982.473,40.0,47.0
1631180982.711,18.0,33.0
1631180982.854,49.0,14.0
1631180983.067,33.0,9.0
1631180983.112,22.0,33.0
1631180983.215,24.0,46.0
1631180983.329,43.0,19.0
1631180983.612,4.0,5.0
1631180983.677,45.0,23.0
1631180983.817,10.0,40.0
1631180983.862,15.0,4.0
1631180984.144,27.0,54.0
1631180984.161,27.0,12.0
1631180984.345,23.0,19.0
1631180984.644,21.0,50.0
1631180984.726,25.0,9.0
1631180984.816,23.0,49.0
1631180984.853,18.0,18.0
1631180984.914,13.0,27.0
1631180984.96,4.0,6.0
1631180985.037,34.0,46.0
1631180985.058,6.0,24.0
1631180985.222,41.0,51.0
1631180985.394,1.0,27.0
1631180985.459,20.0,11.0
1631180985.603,31.0,13.0
1631180985.701,35.0,7.0
1631180985.852,5.0,49.0
1631180986.09,1.0,24.0
1631180986.164,27.0,25.0
1631180986.422,22.0,13.0
1631180986.451,0.0,18.0
1631180986.729,44.0,40.0
1631180986.938,14.0,55.0
1631180987.151,38.0,20.0
1631180987.237,4.0,22.0
1631180987.38,41.0,46.0
1631180987.499,20.0,21.0
1631180987.634,40.0,33.0
1631180987.88,18.0,9.0
1631180988.085,32.0,27.0
1631180988.224,35.0,5.0
1631180988.429,18.0,27.0
1631180988.593,25.0,53.0
1631180988.634,12.0,52.0
1631180988.831,44.0,48.0
1631180988.912,1.0,41.0
1631180989.15,45.0,15.0
1631180989.244,13.0,31.0
1631180989.478,30.0,15.0
1631180989.769,28.0,8.0
1631180990.047,27.0,26.0
1631180990.285,45.0,57.0
1631180990.518,8.0,15.0
1631180990.588,36.0,53.0
1631180990.887,34.0,24.0
1631180990.948,45.0,9.0
1631180991.137,3.0,38.0
1631180991.329,21.0,3.0
1631180991.391,17.0,20.0
1631180991.686,11.0,43.0
1631180991.702,0.0,31.0
1631180991.923,17.0,50.0
1631180992.062,36.0,45.0
1631180992.296,41.0,35.0
1631180992.574,21.0,5.0
1631180992.587,21.0,45.0
1631180992.73,24.0,24.0
1631180992.902,14.0,21.0
1631180992.951,6.0,17.0
1631180993.164,36.0,27.0
1631180993.422,15.0,38.0
1631180993.508,47.0,45.0
1631180993.721,47.0,49.0
1631180993.803,40.0,53.0
1631180993.832,42.0,45.0
1631180993.935,13.0,44.0
1631180994.09,25.0,19.0
1631180994.254,3.0,43.0
1631180994.438,28.0,59.0
1631180994.512,19.0,19.0
1631180994.811,49.0,43.0
1631180994.823,17.0,18.0
1631180994.975,11.0,46.0
1631180995.27,47.0,31.0
1631180995.528,16.0,27.0
1631180995.757,5.0,10.0
1631180996.04,10.0,54.0
1631180996.159,23.0,45.0
1631180996.409,38.0,41.0
1631180996.417,37.0,2.0
1631180996.573,41.0,13.0
1631180996.663,15.0,30.0
1631180996.724,24.0,54.0
1631180996.892,2.0,41.0
1631180997.019,47.0,51.0
1631180997.314,16.0,33.0
1631180997.396,20.0,31.0
1631180997.474,20.0,23.0
1631180997.621,9.0,2.0
1631180997.9,31.0,34.0
1631180998.117,24.0,8.0
1631180998.33,41.0,13.0
1631180998.379,22.0,41.0
1631180998.645,23.0,56.0
1631180998.739,9.0,45.0
1631180998.948,14.0,41.0
1631180999.018,4.0,12.0
1631180999.182,44.0,58.0
1631180999.252,31.0,33.0
1631180999.321,21.0,52.0
1631180999.477,45.0,9.0
1631180999.653,13.0,10.0
1631180999.87,37.0,33.0
1631181000.03,5.0,39.0
1631181000.202,15.0,31.0
1631181000.23,43.0,58.0
1631181000.353,48.0,14.0
1631181000.497,46.0,16.0
1631181000.628,14.0,5.0
1631181000.849,23.0,55.0
1631181000.927,46.0,17.0
1631181001.21,48.0,5.0
1631181001.361,7.0,25.0
1631181001.631,35.0,44.0
1631181001.705,39.0,13.0
1631181001.754,8.0,15.0
1631181001.779,30.0,29.0
1631181001.947,46.0,52.0
1631181002.234,5.0,35.0
1631181002.279,28.0,32.0
1631181002.508,35.0,2.0
1631181002.528,23.0,31.0
1631181002.721,22.0,56.0
1631181002.979,16.0,26.0
1631181003.11,20.0,33.0
1631181003.356,20.0,1.0
1631181003.483,12.0,34.0
1631181003.573,8.0,52.0
1631181003.721,47.0,6.0
1631181003.762,17.0,18.0
1631181003.925,25.0,15.0
1631181003.934,27.0,40.0
1631181004.192,29.0,53.0
1631181004.232,24.0,5.0
1631181004.429,31.0,53.0
1631181004.462,5.0,2.0
1631181004.761,10.0,58.0
1631181004.904,9.0,18.0
1631181004.982,19.0,13.0
1631181005.216,28.0,29.0
1631181005.433,19.0,0.0
1631181005.625,43.0,12.0
1631181005.847,39.0,44.0
1631181006.015,19.0,29.0
1631181006.141,8.0,16.0
1631181006.15,44.0,56.0
1631181006.256,38.0,34.0
1631181006.371,17.0,9.0
1631181006.416,38.0,33.0
1631181006.584,2.0,30.0
1631181006.866,24.0,44.0
1631181007.1,26.0,1.0
1631181007.174,21.0,35.0
1631181007.465,10.0,45.0
1631181007.534,1.0,43.0
1631181007.542,1.0,37.0
1631181007.739,48.0,57.0
1631181008.022,22.0,34.0
1631181008.091,16.0,18.0
1631181008.325,29.0,7.0
1631181008.526,43.0,38.0
1631181008.591,15.0,30.0
1631181008.767,15.0,34.0
1631181008.857,31.0,35.0
1631181008.927,14.0,58.0
1631181009.078,21.0,7.0
1631181009.353,7.0,29.0
1631181009.451,28.0,30.0
1631181009.619,27.0,12.0
1631181009.734,12.0,59.0
1631181009.775,49.0,1.0
1631181009.902,38.0,21.0
1631181009.918,43.0,59.0
1631181010.013,17.0,46.0
1631181010.098,18.0,45.0
1631181010.34,26.0,51.0
1631181010.594,9.0,56.0
1631181010.713,48.0,43.0
1631181010.762,27.0,13.0
1631181010.959,26.0,10.0
1631181010.975,2.0,26.0
1631181011.155,32.0,8.0
1631181011.274,48.0,38.0
1631181011.422,31.0,57.0
1631181011.647,11.0,36.0
1631181011.798,22.0,29.0
1631181011.864,16.0,45.0
1631181011.95,3.0,9.0
1631181012.032,1.0,41.0
1631181012.151,13.0,5.0
1631181012.167,31.0,41.0
1631181012.364,30.0,20.0
1631181012.372,29.0,12.0
1631181012.54,26.0,49.0
1631181012.786,46.0,20.0
1631181012.97,40.0,47.0
1631181013.084,47.0,49.0
1631181013.363,47.0,43.0
1631181013.445,12.0,21.0
1631181013.511,11.0,37.0
1631181013.63,18.0,14.0
1631181013.777,15.0,54.0
1631181014.068,18.0,48.0
1631181014.109,23.0,53.0
1631181014.355,10.0,42.0
1631181014.645,47.0,52.0
1631181014.658,14.0,13.0
1631181014.854,12.0,17.0
1631181014.903,10.0,0.0
1631181015.149,2.0,32.0
1631181015.436,10.0,55.0
1631181015.465,5.0,27.0
1631181015.624,5.0,55.0
1631181015.751,9.0,7.0
1631181015.858,12.0,16.0
1631181016.075,37.0,18.0
1631181016.19,35.0,29.0
1631181016.3,25.0,18.0
1631181016.394,37.0,53.0
1631181016.48,46.0,8.0
1631181016.726,43.0,24.0
1631181016.751,16.0,3.0
1631181016.927,9.0,0.0
1631181017.115,36.0,46.0
1631181017.414,45.0,20.0
1631181017.517,6.0,53.0
1631181017.787,31.0,12.0
1631181018.037,40.0,3.0
1631181018.045,8.0,43.0
1631181018.238,32.0,33.0
1631181018.25,29.0,15.0
1631181018.373,14.0,32.0
1631181018.467,38.0,24.0
1631181018.607,7.0,21.0
1631181018.762,26.0,16.0
1631181018.819,43.0,27.0
1631181018.963,4.0,54.0
1631181019.172,4.0,41.0
1631181019.377,46.0,11.0
1631181019.549,9.0,19.0
1631181019.61,39.0,47.0
1631181019.721,1.0,42.0
1631181019.987,14.0,9.0
1631181019.995,38.0,33.0
1631181020.274,48.0,14.0
1631181020.298,48.0,19.0
1631181020.466,28.0,56.0
1631181020.573,2.0,19.0
1631181020.692,0.0,57.0
1631181020.704,43.0,35.0
1631181020.954,48.0,32.0
1631181021.216,23.0,35.0
1631181021.416,9.0,36.0
1631181021.621,13.0,47.0
1631181021.924,43.0,19.0
1631181022.207,1.0,20.0
1631181022.391,36.0,42.0
1631181022.576,25.0,55.0
1631181022.695,41.0,45.0
1631181022.883,31.0,55.0
1631181022.891,20.0,8.0
1631181023.075,39.0,43.0
1631181023.297,21.0,59.0
1631181023.522,37.0,37.0
1631181023.801,41.0,6.0
1631181023.85,2.0,15.0
1631181023.919,49.0,19.0
1631181023.981,26.0,44.0
1631181024.054,49.0,6.0
1631181024.288,5.0,39.0
1631181024.374,5.0,44.0
1631181024.386,11.0,52.0
1631181024.526,29.0,3.0
1631181024.603,45.0,38.0
1631181024.898,15.0,38.0
1631181025.169,42.0,40.0
1631181025.185,27.0,7.0
1631181025.218,4.0,26.0
1631181025.238,10.0,50.0
1631181025.41,25.0,59.0
1631181025.533,44.0,46.0
1631181025.705,10.0,55.0
1631181025.853,5.0,9.0
1631181026.021,38.0,44.0
1631181026.291,6.0,27.0
1631181026.447,10.0,34.0
1631181026.484,25.0,8.0
1631181026.713,4.0,25.0
1631181026.766,6.0,17.0
1631181026.787,29.0,20.0
1631181027.057,1.0,22.0
1631181027.213,29.0,39.0
1631181027.278,47.0,54.0
1631181027.377,4.0,4.0
1631181027.618,20.0,5.0
1631181027.626,7.0,30.0
1631181027.684,2.0,44.0
1631181027.807,3.0,23.0
1631181027.897,33.0,56.0
1631181027.905,31.0,56.0
1631181028.061,6.0,52.0
1631181028.233,15.0,10.0
1631181028.425,41.0,23.0
1631181028.565,10.0,1.0
1631181028.737,0.0,34.0
1631181028.958,3.0,11.0
1631181029.04,48.0,15.0
1631181029.294,21.0,4.0
1631181029.54,8.0,5.0
1631181029.548,15.0,15.0
1631181029.818,38.0,30.0
1631181029.916,6.0,57.0
1631181029.978,25.0,52.0
1631181030.027,14.0,20.0
1631181030.117,9.0,8.0
1631181030.178,15.0,43.0
1631181030.289,16.0,49.0
1631181030.572,18.0,5.0
1631181030.609,44.0,46.0
1631181030.822,35.0,19.0
1631181031.051,5.0,36.0
1631181031.293,16.0,56.0
1631181031.313,10.0,45.0
1631181031.415,9.0,28.0
1631181031.555,21.0,23.0
1631181031.821,5.0,32.0
1631181031.87,6.0,21.0
1631181031.895,1.0,11.0
1631181032.071,30.0,10.0
1631181032.354,11.0,27.0
1631181032.415,26.0,49.0
1631181032.644,15.0,16.0
1631181032.829,47.0,43.0
1631181033.066,27.0,44.0
1631181033.238,12.0,59.0
1631181033.329,21.0,59.0
1631181033.386,7.0,15.0
1631181033.603,15.0,15.0
1631181033.812,22.0,18.0
1631181033.828,14.0,55.0
1631181033.914,6.0,22.0
1631181034.013,13.0,30.0
1631181034.029,8.0,55.0
1631181034.217,37.0,18.0
1631181034.226,13.0,57.0
1631181034.439,39.0,12.0
1631181034.447,4.0,57.0
1631181034.516,15.0,13.0
1631181034.643,38.0,37.0
1631181034.791,42.0,23.0
1631181034.992,20.0,42.0
1631181035.237,30.0,37.0
1631181035.409,1.0,28.0
1631181035.631,7.0,30.0
1631181035.794,21.0,4.0
1631181035.901,25.0,11.0
1631181036.171,49.0,7.0
1631181036.413,14.0,19.0
1631181036.487,43.0,31.0
1631181036.495,49.0,10.0
1631181036.72,34.0,38.0
1631181036.786,10.0,3.0
1631181036.929,42.0,7.0
1631181037.073,6.0,14.0
1631181037.347,17.0,33.0
1631181037.499,39.0,4.0
1631181037.527,4.0,26.0
1631181037.597,27.0,30.0
1631181037.748,18.0,42.0
1631181037.81,33.0,55.0
1631181037.97,6.0,57.0
1631181038.22,18.0,11.0
1631181038.256,44.0,52.0
1631181038.51,18.0,18.0
1631181038.678,40.0,56.0
1631181038.752,46.0,55.0
1631181039.043,13.0,21.0
1631181039.322,23.0,43.0
